Sample,X,Y,Z
384,1.0464,-0.0671,-0.1064
385,1.0017,0.1079,0.0437
386,0.9058,0.0774,-0.0161
387,1.0640,-0.0396,0.0137
388,1.0281,0.0879,0.0559
389,0.8757,0.1692,0.0437
390,1.1265,0.0720,-0.0178
391,0.9412,-0.1165,-0.0601
392,0.9702,0.1897,0.0354
393,0.9802,0.1797,0.0884
394,0.9812,-0.0269,-0.0015
395,0.9822,0.2275,0.0713
396,0.9351,0.1184,0.0784
397,1.0103,0.0046,0.0659
398,0.9009,-0.0806,-0.0583
399,0.9624,0.2393,-0.0117
400,1.0291,0.2085,0.1875
401,0.8091,-0.2202,-0.1045
402,1.0405,0.1807,0.0698
403,1.0271,0.2068,-0.0039
404,0.8042,-0.3394,-0.1340
405,1.0239,0.3484,0.1602
406,0.9282,0.1809,0.0366
407,0.9382,-0.2004,-0.0371
408,1.0659,0.0901,0.0520
409,0.9458,0.1204,0.0552
410,0.9763,0.1091,0.1155
411,0.9438,-0.1609,-0.0466
412,1.0554,0.1140,0.0530
413,0.9871,0.0857,0.0972
414,1.0242,-0.2188,-0.0833
415,1.0073,0.1909,0.0210
416,0.9285,-0.0796,-0.0291
417,1.1060,-0.1118,0.0195
418,0.9470,-0.0879,-0.0146
419,0.9438,0.0630,0.0881
420,1.1150,0.3115,0.0396
421,0.8035,-0.7256,-0.1726
422,1.0466,0.1594,0.0095
423,1.1431,0.4353,0.1763
424,0.7126,-0.8899,-0.1899
425,1.2126,0.5005,0.0767
426,0.9272,0.2117,-0.1028
427,0.9028,-0.9272,-0.1018
428,1.1873,0.5923,0.1692
429,0.7644,-0.1162,-0.1179
430,1.0317,-0.2759,0.1611
431,1.0232,0.1587,-0.0115
432,0.8052,-0.0193,0.0491
433,1.2173,0.1289,0.1140
434,0.7371,-0.4514,-0.1843
435,0.9819,0.1475,0.0215
436,1.1782,0.4949,0.3518
437,0.7688,-0.5601,-0.2688
438,0.9243,-0.1331,-0.0137
439,1.2156,0.6118,0.1396
440,0.8601,-0.5315,-0.1079
441,0.9624,-0.1226,-0.0486
442,1.2146,0.6665,0.1438
443,0.7781,-0.4524,0.0144
444,1.0408,-0.1270,-0.0334
445,1.1206,0.5183,0.1152
446,0.9038,-0.2339,-0.0969
447,1.1255,0.0161,0.0139
448,1.0193,0.1675,-0.0469
449,0.9233,-0.0220,0.0229
450,1.1345,0.1704,0.0903
451,0.9390,-0.1155,-0.1418
452,1.1226,0.2253,0.1157
453,0.9341,0.1077,0.0874
454,0.8901,-0.2598,-0.1426
455,1.1450,0.3337,0.1311
456,0.8804,0.1294,-0.0972
457,0.9929,-0.1748,0.1023
458,1.0405,0.3479,0.1440
459,0.7976,-0.0471,-0.0271
460,1.0884,-0.0222,0.0918
461,0.9292,0.1233,-0.0237
462,0.9282,0.1233,0.0959
463,1.0483,0.1414,0.0637
464,0.9216,-0.1311,-0.1707
465,1.0183,0.2139,0.0642
466,0.9304,-0.0339,0.0837
467,1.0601,-0.0137,-0.0076
468,0.9177,-0.0161,0.0569
469,0.9773,0.0747,-0.0239
470,1.0415,0.1807,0.0857
471,0.8955,-0.3667,-0.1514
472,1.1257,0.1917,0.1016
473,1.0298,0.1907,0.0874
474,0.8416,-0.4866,-0.1099
475,1.1824,0.4729,0.2058
476,0.9666,-0.0942,0.0088
477,1.0601,-0.5474,-0.0706
478,1.1541,0.5249,0.0364
479,0.8157,-0.1951,0.0388
480,1.1414,-0.0820,0.0571
481,0.9685,0.0330,0.0002
482,0.9146,-0.2437,-0.0608
483,1.2065,0.2947,0.2124
484,0.8013,-0.1279,-0.2327
485,1.0857,-0.1321,0.1296
486,1.0786,0.4539,0.0625
487,0.7615,-0.3848,-0.0996
488,1.2017,0.0981,0.1516
489,0.8149,0.1399,-0.2024
490,0.9351,-0.2490,0.2310
491,1.1218,0.5200,0.0984
492,0.8093,-0.1035,-0.0732
493,1.0115,0.0186,0.1494
494,0.9868,0.0288,-0.0813
495,0.8022,0.2012,0.0842
496,1.1814,0.2737,0.1077
497,0.8845,-0.1230,-0.0857
498,0.8188,0.1296,0.0471
499,1.2283,0.4497,0.3123
500,0.8533,-0.0637,-0.2026
501,0.9087,-0.2720,0.0286
502,1.2888,0.7212,0.1960
503,0.7329,0.0232,-0.1262
504,1.0154,-0.1731,-0.0034
505,1.2898,0.6938,0.1147
506,0.6467,-0.2776,-0.1228
507,1.1941,0.3040,-0.0261
508,1.1248,0.4146,0.0408
509,0.7820,-0.3064,-0.1594
510,1.2009,0.5347,0.0854
511,1.0740,0.3066,-0.0342
512,0.8306,-0.1738,-0.1038
513,1.1929,0.4128,0.1111
514,0.9819,0.1140,0.0454
515,0.9800,0.1160,-0.0830
516,1.0640,0.3401,0.0266
517,0.9927,0.1123,0.0481
518,1.0310,0.2759,-0.0483
519,1.0115,0.2559,-0.0176
520,0.9507,0.0955,0.0457
521,0.9919,0.3247,0.0127
522,0.9985,0.0051,0.0859
523,1.0330,0.4663,0.1045
