Sample,X,Y,Z
657,0.9546,0.2527,0.0520
658,0.9490,0.1577,-0.0083
659,1.0034,0.2830,0.0283
660,0.9880,0.2236,0.0479
661,0.9712,0.1816,0.0088
662,0.9978,0.1665,0.0315
663,0.9917,0.1140,-0.0144
664,0.9995,0.1345,0.0588
665,0.9858,0.1250,0.0042
666,0.9746,0.0415,-0.0137
667,1.0310,0.1567,0.0603
668,0.9626,0.0415,0.0059
669,0.9946,0.0137,0.0164
670,1.0200,0.1233,0.0076
671,0.9812,0.0073,-0.0037
672,1.0027,0.0137,0.0176
673,0.9771,0.0645,0.0032
674,0.9956,0.0254,0.0022
675,0.9871,0.0017,0.0178
676,0.9724,0.0205,0.0046
677,0.9978,-0.0356,0.0227
678,0.9929,0.0183,0.0100
679,0.9871,-0.0288,0.0383
680,0.9939,-0.0605,0.0090
681,0.9927,-0.0413,0.0437
682,0.9946,-0.0366,0.0295
683,0.9839,-0.1492,0.0129
684,0.9956,-0.1501,0.0020
685,1.0044,-0.1890,0.0381
686,0.9871,-0.2668,0.0281
687,0.9832,-0.2542,0.0583
688,0.9888,-0.2964,0.0559
689,0.9783,-0.3118,0.0479
690,0.9910,-0.2991,0.0681
691,0.9871,-0.3333,0.0164
692,0.9839,-0.3521,-0.0015
693,1.0076,-0.2542,0.0151
694,0.9792,-0.2952,0.0266
695,0.9919,-0.2864,0.0117
696,0.9753,-0.2180,0.0234
697,0.9832,-0.2102,0.0193
698,0.9812,-0.1865,0.0181
699,0.9839,-0.1687,0.0037
700,0.9802,-0.1506,0.0156
701,0.9829,-0.1138,0.0110
702,0.9839,-0.1006,0.0146
703,0.9790,-0.1096,0.0103
704,1.0095,-0.0364,0.0217
705,0.9851,-0.0596,0.0125
706,0.9812,-0.0667,0.0117
707,0.9968,-0.0325,0.0396
708,0.9878,-0.0288,0.0112
709,0.9871,-0.0383,0.0264
710,0.9802,-0.0120,0.0051
711,0.9978,-0.0071,0.0137
712,1.0027,-0.0029,-0.0032
713,0.9927,-0.0095,-0.0007
714,0.9858,0.0054,0.0161
715,0.9890,0.0181,0.0295
716,0.9839,0.0264,0.0381
717,0.9790,0.0005,0.0144
718,0.9792,0.0156,0.0269
719,0.9683,0.0483,0.0120
720,0.9800,0.0374,0.0261
721,0.9783,0.0527,0.0078
722,0.9851,0.0493,0.0088
723,0.9763,0.0469,0.0125
724,0.9802,0.0564,0.0159
725,0.9773,0.0576,0.0295
726,0.9675,0.0488,0.0173
727,0.9744,0.0776,0.0337
728,0.9771,0.0759,0.0217
729,0.9800,0.0598,0.0073
730,0.9868,0.0803,0.0007
731,0.9929,0.0903,0.0129
732,0.9871,0.0840,0.0120
733,0.9929,0.0876,0.0056
734,0.9956,0.0996,0.0164
735,0.9890,0.0896,0.0103
736,0.9927,0.0906,0.0210
737,0.9966,0.0959,0.0085
738,0.9988,0.0793,0.0071
739,0.9958,0.0864,-0.0007
740,1.0046,0.0828,0.0139
741,0.9976,0.0769,0.0085
742,0.9985,0.0664,0.0071
743,0.9966,0.0671,0.0278
744,0.9919,0.0688,0.0225
745,0.9937,0.0586,0.0398
746,0.9849,0.0417,0.0190
747,0.9900,0.0483,0.0347
748,0.9875,0.0444,0.0200
749,0.9829,0.0222,0.0237
750,0.9849,0.0359,0.0186
751,0.9851,0.0232,0.0137
752,0.9849,0.0105,0.0288
753,0.9771,0.0061,0.0200
754,0.9810,0.0098,0.0298
755,0.9780,0.0010,0.0183
756,0.9783,-0.0164,0.0237
757,0.9792,-0.0142,0.0215
758,0.9839,-0.0144,0.0161
759,0.9810,-0.0225,0.0127
760,0.9790,-0.0315,0.0183
761,0.9829,-0.0286,0.0249
762,0.9851,-0.0359,0.0125
763,0.9958,-0.0388,0.0188
764,0.9851,-0.0491,0.0093
765,0.9978,-0.0486,0.0181
766,0.9868,-0.0469,0.0146
767,0.9939,-0.0552,0.0237
768,0.9946,-0.0620,0.0239
769,0.9946,-0.0569,0.0129
770,0.9888,-0.0491,0.0308
771,0.9897,-0.0630,0.0144
772,0.9946,-0.0581,0.0176
773,0.9917,-0.0469,0.0085
774,0.9939,-0.0554,0.0181
775,0.9829,-0.0398,0.0063
776,0.9888,-0.0334,0.0015
777,0.9819,-0.0483,0.0125
778,0.9771,-0.0415,0.0134
779,0.9783,-0.0334,0.0215
780,0.9751,-0.0269,-0.0051
781,0.9822,-0.0154,0.0076
782,0.9761,-0.0220,0.0056
783,0.9858,-0.0164,0.0103
