Sample,X,Y,Z
553,1.0886,0.7935,-0.0215
554,1.0405,0.7068,0.2261
555,0.7397,0.7351,-0.1018
556,1.1187,1.0720,-0.1965
557,1.1323,0.4705,0.1567
558,0.7107,0.7539,-0.0117
559,0.9792,1.0337,0.2041
560,1.0676,0.5288,-0.1033
561,0.8501,0.7185,-0.1318
562,0.8953,0.9673,0.1345
563,1.1404,0.7563,0.0708
564,0.7251,0.7551,0.0391
565,0.9575,0.7888,-0.0234
566,1.0964,0.9272,-0.0762
567,0.9419,0.7439,-0.0583
568,0.9653,0.6453,0.1816
569,1.0337,0.9353,-0.0410
570,0.9780,0.8845,-0.2834
571,1.0281,0.6440,0.1799
572,1.1091,0.9497,0.0735
573,0.8904,0.5239,0.0881
574,0.9868,0.9490,-0.1965
575,1.0437,0.9233,-0.0239
576,1.0378,0.3892,-0.0493
577,1.0623,1.0747,-0.1472
578,0.8767,0.9624,0.2673
579,0.9568,0.5347,-0.0103
580,1.0249,0.6775,0.0193
581,1.1697,1.2603,-0.0994
582,0.9460,0.3311,-0.1357
583,1.0867,0.7866,-0.0486
584,0.9341,0.8542,0.3267
585,0.8813,0.9626,0.0808
586,0.9451,0.9507,0.1028
587,1.0242,0.6499,-0.1489
588,1.0015,0.6892,-0.1931
589,1.0046,1.0366,-0.0867
590,1.0532,0.9158,0.1650
591,0.7993,0.7156,-0.0200
592,0.9175,1.0105,0.1304
593,1.0271,0.9204,0.1282
594,0.9070,0.3813,-0.3467
595,1.0581,1.1892,-0.1106
596,1.1394,1.2104,-0.0188
597,0.8052,0.3083,-0.1458
598,0.9753,0.9321,0.0386
599,1.0918,1.4382,0.3599
600,0.8071,0.2520,-0.2844
601,1.0659,1.0164,-0.2354
602,1.0747,0.9998,0.1580
603,0.8816,0.6284,-0.1147
604,0.9998,0.8196,-0.0146
605,1.0632,1.1284,0.1636
606,0.9197,0.7651,-0.0117
607,1.0259,0.7917,-0.0818
608,1.0239,1.0173,0.0759
609,0.9849,0.9041,-0.0388
610,0.9421,0.6887,-0.0422
611,1.0320,0.9702,-0.0718
612,0.9546,0.8406,0.1592
613,0.9441,0.4976,-0.0637
614,1.0083,0.9392,0.0029
615,1.0896,0.9771,0.0215
616,0.8696,0.3171,-0.0581
